u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,access,service,width,bridge,junction,tunnel,weights
5359649075,5359649074,0,555525607,service,,,,False,,False,31.03696955616758,"LINESTRING (-2.6122689 51.4570486, -2.6126486 51.4571967)",,,,,,,0.664328687994062
5359649076,9944114376,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,False,10.151181595212485,"LINESTRING (-2.612525 51.4567518, -2.6125944 51.4566714)",,,,,,,0.2918299007230717
5359649076,5359649075,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,True,37.47042845464624,"LINESTRING (-2.612525 51.4567518, -2.6122689 51.4570486)",,,,,,,0.6400670099247427
5359649076,6439781387,0,"[555525608, 686976447]",service,,,,False,,True,21.143006098619324,"LINESTRING (-2.612525 51.4567518, -2.6126057 51.456783, -2.6126406 51.4567847, -2.6126687 51.4567747, -2.6127505 51.456725, -2.6127713 51.4567128)",,,,,,,0.5933823056859462
5499934229,1968626115,0,572482896,service,,,,False,,False,5.000552971704279,"LINESTRING (-2.6038765 51.4525638, -2.6039082 51.4526042)",,,,,,,0.7548027657925288
5499934241,5499934242,0,572482898,service,,,,False,,True,5.021174091379305,"LINESTRING (-2.6039686 51.4525343, -2.6040054 51.4525732)",,,,,,,0.9562237659817789
5499934242,1968626115,0,143648518,residential,2.0,20 mph,Brandon Steep,False,,False,7.566078437726411,"LINESTRING (-2.6040054 51.4525732, -2.6039082 51.4526042)",,,,,,,0.6304046463306311
5499934242,5499934241,0,572482898,service,,,,False,,False,5.021174091379305,"LINESTRING (-2.6040054 51.4525732, -2.6039686 51.4525343)",,,,,,,0.021153562755983346
5499934242,247910787,0,"[572482880, 572482900, 143648518]",residential,2.0,20 mph,"[""Queen's Parade"", 'Brandon Steep']",False,,True,141.1717401072392,"LINESTRING (-2.6040054 51.4525732, -2.6041024 51.452539, -2.604202 51.4524994, -2.6042882 51.452455, -2.6043663 51.4524062, -2.6044252 51.4523674, -2.6054361 51.451733, -2.6054666 51.4516973)",,,,,,,0.6379666714353163
5499934253,3584572362,0,186168749,unclassified,2.0,20 mph,Saint George's Road,False,,False,0.8574690446086018,"LINESTRING (-2.6021614 51.4532228, -2.602155 51.4532294)",,,,,,,0.5958287409060313
5499934253,1968626166,0,186168749,unclassified,2.0,20 mph,Saint George's Road,False,,True,37.1712819523602,"LINESTRING (-2.6021614 51.4532228, -2.6022697 51.4531096, -2.6023199 51.4530393, -2.602351 51.4529706, -2.6023579 51.4529166)",,,,,,,0.7982835795375499
5499934253,5499934256,0,"[572482904, 572482902, 572482903]",service,,,,False,,True,22.310319182846197,"LINESTRING (-2.6021614 51.4532228, -2.6022289 51.4532445, -2.6023898 51.4532961, -2.6024477 51.4533146)",,,,,,,0.5683436678820475
5499934256,5499934253,0,"[572482904, 572482902, 572482903]",service,,,,False,,False,22.310319182846197,"LINESTRING (-2.6024477 51.4533146, -2.6023898 51.4532961, -2.6022289 51.4532445, -2.6021614 51.4532228)",,,,,,,0.16832996318124427
5517369464,5517369465,0,574880506,service,,,,False,,True,10.3835419641472,"LINESTRING (-2.6125633 51.4604707, -2.6126304 51.4605542)",,,,,,,0.016193265596592954
5517369465,826838286,0,4319667,residential,,20 mph,Oakfield Road,False,,True,27.794287576596943,"LINESTRING (-2.6126304 51.4605542, -2.6129938 51.4604483)",,,10.0,,,,0.006231193555279679
5517369465,5517369464,0,574880506,service,,,,False,,False,10.3835419641472,"LINESTRING (-2.6126304 51.4605542, -2.6125633 51.4604707)",,,,,,,0.09335822967842478
5517369479,5517369480,0,574880508,service,,,,False,,True,8.241636938622467,"LINESTRING (-2.6148054 51.4598651, -2.6148589 51.4599313)",,,,,,,0.42846530472313027
5517369480,26215522,0,4322383,residential,,20 mph,Oakfield Road,True,,False,70.54049393049823,"LINESTRING (-2.6148589 51.4599313, -2.6139731 51.4602441)",,,,,,,0.18712859809624682
5517369480,5517369479,0,574880508,service,,,,False,,False,8.241636938622467,"LINESTRING (-2.6148589 51.4599313, -2.6148054 51.4598651)",,,,,,,0.14941409054453925
5519467253,26215512,0,39019570,tertiary,2.0,20 mph,Saint Pauls Road,False,,False,98.91947114338548,"LINESTRING (-2.6122841 51.4581344, -2.6122271 51.4581908, -2.6117841 51.4584858, -2.6116679 51.4585512, -2.6112864 51.4587675)",,,,,,,0.23178702146401198
5519467253,1022548134,0,575147477,tertiary,1.0,20 mph,Saint Pauls Road,True,,False,28.248548593357285,"LINESTRING (-2.6122841 51.4581344, -2.6122865 51.4580833, -2.612316 51.4580427, -2.6123301 51.4580164, -2.6123368 51.4579646, -2.6123593 51.4578872)",,,,,,,0.5582458625253628
5519467268,465205523,0,37354484,secondary,2.0,20 mph,Queen's Road,False,B3129,True,97.21853717884171,"LINESTRING (-2.6118307 51.4579782, -2.6115958 51.4580027, -2.6112065 51.4580327, -2.6111318 51.4580332, -2.6107768 51.4580384, -2.6106637 51.4580334, -2.6104347 51.4580234)",,,,,,,0.9558324928243657
5519467268,1022548134,0,575147494,secondary,1.0,20 mph,Queen's Road,True,B3129,False,39.137806336840455,"LINESTRING (-2.6118307 51.4579782, -2.611915 51.4579425, -2.6119567 51.4579346, -2.6121213 51.4578996, -2.6122129 51.4578775, -2.6123593 51.4578872)",,,,,,,0.6528917638070477
5519467272,5065093356,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,2.373809991297951,"LINESTRING (-2.6089123 51.4582099, -2.60891 51.4582312)",,,,,,,0.6386456978998912
5519467272,1970089908,0,4003185,primary,2.0,20 mph,,True,A4018,False,35.48013990876606,"LINESTRING (-2.6089123 51.4582099, -2.6088887 51.4581363, -2.608812 51.457897)",,,,,,,0.19795144209426896
5519467286,860227796,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,False,37.50612548355492,"LINESTRING (-2.6088728 51.4585336, -2.6088579 51.4586311, -2.6088218 51.4588694)",,,,,,,0.6330709599707158
5519467286,17585265,0,3552330,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,23.283510900815,"LINESTRING (-2.6088728 51.4585336, -2.6088798 51.4584882, -2.6089 51.4583249)",,,,,,,0.1819426325810134
5519467286,17585265,1,575147504,service,,,,False,,False,52.21667070574779,"LINESTRING (-2.6088728 51.4585336, -2.6087467 51.4585232, -2.6086709 51.4585073, -2.6086354 51.4584894, -2.6086132 51.4584576, -2.6086132 51.45842, -2.6086327 51.4583732, -2.6086434 51.4583528, -2.6086749 51.458334, -2.6087252 51.4583218, -2.6087668 51.4583198, -2.6089 51.4583249)",,,,,,,0.08716199319529927
5540498355,10794808742,0,"[577572369, 577572370, 296335316]",service,,,,False,,"[False, True]",54.02950362308048,"LINESTRING (-2.6017273 51.4585725, -2.6017468 51.4586026, -2.6017588 51.4586289, -2.6017662 51.4586678, -2.6017655 51.4587046, -2.6017568 51.4587324, -2.6018097 51.4588, -2.6018485 51.4588474, -2.6019354 51.458954, -2.6019652 51.4589904, -2.6019891 51.4590198)",,parking_aisle,,,,building_passage,0.8837110239553488
5914649926,5914649930,0,626504154,service,,,,False,,True,8.137383723206302,"LINESTRING (-2.6131639 51.4583251, -2.6131753 51.4583223, -2.6131874 51.458321, -2.6131989 51.4583217, -2.6132095 51.4583237, -2.6132273 51.4583282, -2.6132434 51.4583344, -2.6132673 51.4583478)",permissive,,,,,,0.6526440733431156
5914649930,26215512,0,186830510,residential,,20 mph,Arlington Villas,True,,False,184.39955694041797,"LINESTRING (-2.6132673 51.4583478, -2.6132362 51.4583634, -2.6124251 51.4587711, -2.6118051 51.4590827, -2.6117502 51.459097, -2.6116991 51.459096, -2.6116551 51.4590774, -2.6112864 51.4587675)",,,,,,,0.9795671990143101
5914649930,5914649926,0,626504154,service,,,,False,,False,8.1373837232063,"LINESTRING (-2.6132673 51.4583478, -2.6132434 51.4583344, -2.6132273 51.4583282, -2.6132095 51.4583237, -2.6131989 51.4583217, -2.6131874 51.458321, -2.6131753 51.4583223, -2.6131639 51.4583251)",permissive,,,,,,0.5924401693694683
6018428039,2472524829,0,239478727,service,,,,False,,False,66.40871039431968,"LINESTRING (-2.6062194 51.458156, -2.6057754 51.4582445, -2.6057003 51.4582663, -2.6056547 51.4582997, -2.6056074 51.4583474, -2.6056105 51.4584234, -2.6056261 51.458502)",,,,,,,0.21368918116391178
6058290566,6058290567,0,643890900,service,,,,False,,True,5.788072993744861,"LINESTRING (-2.604783 51.4587304, -2.6047615 51.4586801)",,,,,,,0.3707840472867593
6058290567,2004051110,0,36996649,residential,,20 mph,Elton Road,False,,False,1.1436611729232224,"LINESTRING (-2.6047615 51.4586801, -2.604778 51.4586798)",,,,,,,0.36230693915542156
6058290567,6058290566,0,643890900,service,,,,False,,False,5.788072993744861,"LINESTRING (-2.6047615 51.4586801, -2.604783 51.4587304)",,,,,,,0.9733924122595203
6058290567,1692444945,0,36996649,residential,,20 mph,Elton Road,False,,True,65.14080838063205,"LINESTRING (-2.6047615 51.4586801, -2.6046479 51.4586822, -2.6043311 51.4586872, -2.6042717 51.4586881, -2.6039815 51.4586736, -2.6038228 51.4586807)",,,,,,,0.23831767669064374
6058981815,6058981816,0,644030101,service,,,,False,,True,43.77604050186104,"LINESTRING (-2.6143947 51.4582796, -2.6147891 51.458034, -2.6148416 51.4580013)",,,,,,,0.31816532039590284
6058981816,26218283,0,4319764,residential,,20 mph,Pembroke Grove,False,,False,29.093714783607457,"LINESTRING (-2.6148416 51.4580013, -2.6151205 51.4581969)",,,,,,,0.06209028937608596
6058981816,26218277,0,4319764,residential,,20 mph,Pembroke Grove,False,,True,26.81125983025218,"LINESTRING (-2.6148416 51.4580013, -2.6145917 51.4578172)",,,,,,,0.11999536871897676
6058981816,6058981815,0,644030101,service,,,,False,,False,43.77604050186104,"LINESTRING (-2.6148416 51.4580013, -2.6147891 51.458034, -2.6143947 51.4582796)",,,,,,,0.9048616810733923
6071146258,6071146259,0,646026087,service,,,,True,,False,70.5430241921711,"LINESTRING (-2.6033489 51.4522443, -2.6031952 51.4524224, -2.6027606 51.4524968, -2.6027507 51.4523456)",,parking_aisle,,,,,0.5386555670556119
6071146259,6071146258,0,646026086,service,,,,True,,False,42.95428322257548,"LINESTRING (-2.6027507 51.4523456, -2.6033489 51.4522443)",,parking_aisle,,,,,0.7573686747921725
6071146259,6868292380,0,646026087,service,,,,True,,False,29.69055482726408,"LINESTRING (-2.6027507 51.4523456, -2.6027405 51.4521909, -2.6029128 51.4521584)",,parking_aisle,,,,,0.1528733289466544
6071146263,6071146258,0,646026087,service,,,,True,,False,24.20191727058637,"LINESTRING (-2.6035143 51.4520526, -2.6033489 51.4522443)",,parking_aisle,,,,,0.5927401001663745
6071146263,6071146268,0,646026088,service,,,,False,,True,18.949345449467053,"LINESTRING (-2.6035143 51.4520526, -2.6035881 51.4520388, -2.6036055 51.4520371, -2.603621 51.4520371, -2.603635 51.4520388, -2.6037769 51.4520672)",,parking_aisle,,,,,0.9873003486082657
6071146268,26104496,0,84608997,unclassified,2.0,20 mph,Saint Georges Road,False,,False,83.18005515539522,"LINESTRING (-2.6037769 51.4520672, -2.6037654 51.4520797, -2.6036172 51.4522355, -2.6034938 51.4523669, -2.6034177 51.4524307, -2.603331 51.4524788, -2.6030061 51.4526228)",,,,,,,0.4492052695727735
6071146268,6071146263,0,646026088,service,,,,False,,False,18.949345449467053,"LINESTRING (-2.6037769 51.4520672, -2.603635 51.4520388, -2.603621 51.4520371, -2.6036055 51.4520371, -2.6035881 51.4520388, -2.6035143 51.4520526)",,parking_aisle,,,,,0.39525930860754543
6147790295,826838268,0,"[656264968, 68829295]","['service', 'residential']",,20 mph,Oakfield Grove,False,,False,58.63342114451511,"LINESTRING (-2.6125109 51.4591951, -2.612064 51.4593699, -2.6121028 51.4594084, -2.6122192 51.4595432)",,,,,,,0.8976477720156486
6148469042,26218277,0,656343873,service,,,,False,,False,39.76832671791188,"LINESTRING (-2.6141909 51.4580732, -2.614531 51.4578573, -2.6145917 51.4578172)",,,,,,,0.3860332584709838
6148493657,830599275,0,4319763,residential,,20 mph,Richmond Park Road,False,,False,48.36256191448451,"LINESTRING (-2.6143784 51.4575934, -2.6145873 51.4571784)",,,,,,,0.9896188855472107
6148493657,26218275,0,4319763,residential,,20 mph,Richmond Park Road,False,,True,13.620095626815353,"LINESTRING (-2.6143784 51.4575934, -2.6143197 51.4577103)",,,,,,,0.4799877150972377
6148493657,6148493658,0,656348258,service,,,,False,,True,17.51932385523439,"LINESTRING (-2.6143784 51.4575934, -2.6144688 51.4576225, -2.6146038 51.4576648)",,,,,,,0.01825974699418531
6148493658,6148493657,0,656348258,service,,,,False,,False,17.51932385523439,"LINESTRING (-2.6146038 51.4576648, -2.6144688 51.4576225, -2.6143784 51.4575934)",,,,,,,0.09455333986548675
6439781387,5359649076,0,"[555525608, 686976447]",service,,,,False,,False,21.143006098619324,"LINESTRING (-2.6127713 51.4567128, -2.6127505 51.456725, -2.6126687 51.4567747, -2.6126406 51.4567847, -2.6126057 51.456783, -2.612525 51.4567518)",,,,,,,0.7350030808984506
6835918884,10751814850,0,729748506,tertiary,2.0,20 mph,Woodland Road,False,,False,8.938369314469853,"LINESTRING (-2.6038205 51.4581021, -2.6038386 51.4580609, -2.6038478 51.4580331, -2.6038498 51.4580239)",,,,,,,0.8326787150161303
6835918884,1692444892,0,729748507,tertiary,,20 mph,Woodland Road,True,,False,13.561362920371742,"LINESTRING (-2.6038205 51.4581021, -2.6038366 51.4581351, -2.603821 51.4581635, -2.6038061 51.4581885, -2.6037596 51.4581989)",,,,,,,0.8085977688911028
6835942106,1692444945,0,203025715,tertiary,2.0,20 mph,Woodland Road,False,,True,4.288865242938228,"LINESTRING (-2.603809 51.4586431, -2.6038228 51.4586807)",,,,,,,0.23696521895386913
6835942106,1692444905,0,1351801045,tertiary,2.0,20 mph,Woodland Road,False,,False,9.27140172379448,"LINESTRING (-2.603809 51.4586431, -2.6037815 51.4585615)",,,,,,,0.9906995673347783
6835942106,6835942108,0,729752002,unclassified,,20 mph,Tyndall Avenue,True,,False,15.449864921374948,"LINESTRING (-2.603809 51.4586431, -2.6036924 51.4586493, -2.6036822 51.4586492, -2.6036392 51.4586488, -2.6036128 51.4586457, -2.6035921 51.458636)",,,,,,,0.009606040431562546
6835942108,10794781027,0,4315919,unclassified,,20 mph,Tyndall Avenue,False,,True,90.28373843946711,"LINESTRING (-2.6035921 51.458636, -2.6033019 51.4587278, -2.6026745 51.4589293, -2.6024329 51.4590069)",,,,,,,0.2549285638770671
6835942108,26167344,0,296335306,service,,,,False,,True,116.8303160552448,"LINESTRING (-2.6035921 51.458636, -2.603564 51.458594, -2.6035586 51.4585859, -2.6035464 51.458572, -2.6035363 51.4585635, -2.6035252 51.4585572, -2.6035125 51.4585516, -2.6034863 51.4585421, -2.6034151 51.4585242, -2.6033747 51.4585106, -2.6033175 51.4584889, -2.6032622 51.4584649, -2.6032272 51.4584475, -2.603193 51.4584277, -2.6031747 51.4584142, -2.6031512 51.458395, -2.6031385 51.4583856, -2.6030737 51.4583418, -2.6030115 51.4582999, -2.6028781 51.4582098, -2.602867 51.4582023, -2.6028612 51.4581984, -2.6026611 51.4580626, -2.6026031 51.4580273, -2.6025608 51.4580039, -2.6024556 51.4579496, -2.6023928 51.4579172)",permissive,,,,,,0.9910734416902175
6835942108,1692444905,0,1164406886,unclassified,,20 mph,Tyndall Avenue,True,,False,16.205374739183053,"LINESTRING (-2.6035921 51.458636, -2.6035978 51.4586225, -2.6036107 51.4586106, -2.6036293 51.4586028, -2.6036605 51.4585936, -2.6037815 51.4585615)",,,,,,,0.19955888518123044
6868292379,6868292380,0,733414628,service,,,,False,,True,9.333305636560318,"LINESTRING (-2.6028769 51.4520775, -2.6029128 51.4521584)",,,,,,,0.8207887636870153
6868292380,6071146263,0,646026087,service,,,,True,,False,43.30839505663304,"LINESTRING (-2.6029128 51.4521584, -2.6035143 51.4520526)",,parking_aisle,,,,,0.4092239100437943
6868292380,6868292379,0,733414628,service,,,,False,,False,9.333305636560318,"LINESTRING (-2.6029128 51.4521584, -2.6028769 51.4520775)",,,,,,,0.27343352742927907
7065555299,26070198,0,4308329,residential,,20 mph,Wetherell Place,False,,False,85.94365550354027,"LINESTRING (-2.6116139 51.4561765, -2.6110795 51.456874)",,,,,,,0.5884249298103307
7065555299,26070193,0,4308329,residential,,20 mph,Wetherell Place,False,,True,27.59997003322337,"LINESTRING (-2.6116139 51.4561765, -2.6117855 51.4559525)",,,,,,,0.12756230300923355
7065555299,7065555301,0,756451554,service,,,,False,,False,41.94082010381645,"LINESTRING (-2.6116139 51.4561765, -2.6120352 51.4563077, -2.6119762 51.4563829)",,,,,,,0.8001194282385882
7065555301,7065555299,0,756451554,service,,,,False,,True,41.94082010381645,"LINESTRING (-2.6119762 51.4563829, -2.6120352 51.4563077, -2.6116139 51.4561765)",,,,,,,0.2238267343993785
7737202755,26165125,0,4315798,tertiary,2.0,20 mph,Tyndalls Park Road,False,,False,68.5983785760416,"LINESTRING (-2.6064121 51.4605206, -2.6072134 51.4601582)",,,,,,,0.25190817438751356
7737202755,7737202757,0,828838857,service,,,,False,,False,39.85014708004345,"LINESTRING (-2.6064121 51.4605206, -2.6061447 51.4602033)",,driveway,,,,,0.5595011619621584
7737202757,7737202755,0,828838857,service,,,,False,,True,39.85014708004345,"LINESTRING (-2.6061447 51.4602033, -2.6064121 51.4605206)",,driveway,,,,,0.7010799169427243
8227117931,26218275,0,884668414,service,,,,False,,True,44.31035123729079,"LINESTRING (-2.6137587 51.4575426, -2.6140506 51.4576692, -2.6141392 51.4576644, -2.6143197 51.4577103)",,,,,,,0.6676306544232714
8265614349,8265614352,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,True,7.223771872706549,"LINESTRING (-2.6131246 51.4578586, -2.6132103 51.4578956)",,,,,,,0.3581442152651817
8265614349,8265614351,0,889077896,service,,,,False,,False,19.313934792565767,"LINESTRING (-2.6131246 51.4578586, -2.6132618 51.4577074)",,,,,,,0.6171776374302963
8265614349,25991707,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,False,38.01274144064192,"LINESTRING (-2.6131246 51.4578586, -2.6128079 51.4577218, -2.6126586 51.4576806)",,,,,,,0.7080942028950922
8265614351,8265614349,0,889077896,service,,,,False,,True,19.313934792565767,"LINESTRING (-2.6132618 51.4577074, -2.6131246 51.4578586)",,,,,,,0.8662633006859658
8265614352,8265614349,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,False,7.223771872706549,"LINESTRING (-2.6132103 51.4578956, -2.6131246 51.4578586)",,,,,,,0.3545312113164607
8265614352,1975788450,0,357564000,secondary,,20 mph,Pembroke Road,False,B4467,True,37.76761358314811,"LINESTRING (-2.6132103 51.4578956, -2.6136583 51.4580891)",,,,,,,0.06906437483963712
8265614352,8270165433,0,889077897,service,,,,False,,False,51.89966254143138,"LINESTRING (-2.6132103 51.4578956, -2.6135016 51.4575754, -2.6136397 51.4576237)",,,,,,,0.7602279991096617
8270165433,8265614352,0,889077897,service,,,,False,,True,51.89966254143138,"LINESTRING (-2.6136397 51.4576237, -2.6135016 51.4575754, -2.6132103 51.4578956)",,,,,,,0.11965209548220168
9568203077,26165128,0,4315799,residential,,20 mph,Priory Road,False,,True,96.0604656869213,"LINESTRING (-2.6057694 51.4595934, -2.6070534 51.4592674)",,,9.3,,,,0.08626854686531804
9568203077,1692444946,0,4315799,residential,,20 mph,Priory Road,False,,False,102.16163328367855,"LINESTRING (-2.6057694 51.4595934, -2.6048242 51.4598335, -2.6044039 51.4599402)",,,9.3,,,,0.6583461576793904
9568203077,9568203082,0,1039024121,path,,,,False,,False,141.65303920684966,"LINESTRING (-2.6057694 51.4595934, -2.6056132 51.4593634, -2.6055595 51.4593133, -2.605518 51.4593058, -2.6049413 51.4594662, -2.6044732 51.4595849, -2.6043096 51.4594696, -2.6041962 51.4594939)",permissive,,,,,,0.8241216770919336
9568203082,4150116225,0,157013473,tertiary,2.0,20 mph,Woodland Road,False,,False,17.79411145704283,"LINESTRING (-2.6041962 51.4594939, -2.6041247 51.4593402)",,,,,,,0.6842572475959348
9568203082,1692444946,0,157013473,tertiary,2.0,20 mph,Woodland Road,False,,True,51.67052341828767,"LINESTRING (-2.6041962 51.4594939, -2.6044039 51.4599402)",,,,,,,0.20160331600334358
9568203082,9568203077,0,1039024121,path,,,,False,,True,141.65303920684968,"LINESTRING (-2.6041962 51.4594939, -2.6043096 51.4594696, -2.6044732 51.4595849, -2.6049413 51.4594662, -2.605518 51.4593058, -2.6055595 51.4593133, -2.6056132 51.4593634, -2.6057694 51.4595934)",permissive,,,,,,0.4471322256410529
9944114376,26070191,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,False,45.81434563373018,"LINESTRING (-2.6125944 51.4566714, -2.6129075 51.4563085)",,,,,,,0.746109069263077
9944114376,5359649076,0,4311393,residential,,20 mph,Richmond Hill Avenue,False,,True,10.151181595212485,"LINESTRING (-2.6125944 51.4566714, -2.612525 51.4567518)",,,,,,,0.5900229214439551
9944114376,9944114380,0,1085252615,service,,,,False,,False,33.157803321816644,"LINESTRING (-2.6125944 51.4566714, -2.6123249 51.4565683, -2.6122634 51.4565437, -2.6122353 51.456547, -2.6121972 51.4565764)",,,,,,,0.6013295820667385
9944114380,9944114376,0,1085252615,service,,,,False,,True,33.157803321816644,"LINESTRING (-2.6121972 51.4565764, -2.6122353 51.456547, -2.6122634 51.4565437, -2.6123249 51.4565683, -2.6125944 51.4566714)",,,,,,,0.30318502724865093
10283016087,10283016088,0,1124504281,service,,,,False,,False,15.165002168628108,"LINESTRING (-2.6088124 51.4606233, -2.6085943 51.4606117)",,,,,,,0.004032629246236152
10283016088,4484476616,0,574877223,primary,2.0,20 mph,Whiteladies Road,False,A4018,True,15.4143701417724,"LINESTRING (-2.6085943 51.4606117, -2.6086117 51.4604735)",,,,,,,0.6360188659067485
10283016088,10283016087,0,1124504281,service,,,,False,,True,15.165002168628108,"LINESTRING (-2.6085943 51.4606117, -2.6088124 51.4606233)",,,,,,,0.8335351453094683
10738320242,279377480,0,194089144,tertiary,,20 mph,Woodland Road,False,,False,148.91229819879,"LINESTRING (-2.603714 51.457341, -2.603709 51.4573269, -2.6036518 51.4571759, -2.6036005 51.4570611, -2.6035496 51.456956, -2.6034279 51.4567413, -2.6033827 51.4566778, -2.6033217 51.4565955, -2.6033138 51.4565868, -2.6031241 51.4563796, -2.6029797 51.4562377, -2.6029617 51.4562206, -2.6029148 51.4561763, -2.6028533 51.4561266)",,,,,,,0.4623220160791305
10738320242,26165141,0,"[194089144, 1351801043]",tertiary,2.0,20 mph,Woodland Road,False,,True,72.53143003683999,"LINESTRING (-2.603714 51.457341, -2.603746 51.4574306, -2.6037767 51.4575347, -2.6038183 51.4576953, -2.6038477 51.457825, -2.603854 51.4578612, -2.6038579 51.4579137, -2.6038551 51.4579857)",,,,,,,0.37724809457100317
10738320242,10738328735,0,757461957,service,,,,False,,True,19.33338130138538,"LINESTRING (-2.603714 51.457341, -2.6037934 51.45733, -2.6038088 51.457328, -2.6038173 51.457328, -2.6038275 51.4573294, -2.6039828 51.4573603)",,,,,,,0.4265435343009999
10738328735,10738320242,0,757461957,service,,,,False,,False,19.333381301385376,"LINESTRING (-2.6039828 51.4573603, -2.6038275 51.4573294, -2.6038173 51.457328, -2.6038088 51.457328, -2.6037934 51.45733, -2.603714 51.457341)",,,,,,,0.2708278146203472
10739447463,460840143,0,193802636,secondary,,20 mph,Park Row,True,B4051,False,5.5128182521485005,"LINESTRING (-2.6039217 51.4557666, -2.6038574 51.4557374)",,,,,,,0.9081549079450008
10739447463,1130492535,0,97649856,service,,,,False,,True,32.94062475288049,"LINESTRING (-2.6039217 51.4557666, -2.6039062 51.455823, -2.6039016 51.4558393, -2.6038791 51.4559196, -2.6038711 51.4559486, -2.603861 51.4559717, -2.6038161 51.4560547)",,,,,,,0.7327915690520476
10739497719,12270957945,0,70501556,service,,,,False,,True,20.9098523549914,"LINESTRING (-2.6023624 51.4557922, -2.6024269 51.4557621, -2.6024968 51.4557296, -2.6025671 51.4556949, -2.6026095 51.4557029)",,,,,,,0.01751199520699409
10739497719,1692444818,0,194089144,tertiary,,20 mph,Woodland Road,False,,False,73.2429036916966,"LINESTRING (-2.6023624 51.4557922, -2.6022108 51.4557063, -2.6019862 51.4555922, -2.6017531 51.4554794, -2.6016861 51.4554455, -2.6016529 51.4554213, -2.6016376 51.4554074, -2.6016029 51.4553471)",,,,,,,0.1317613077030435
10739497719,279377480,0,194089144,tertiary,,20 mph,Woodland Road,False,,True,50.45874684682092,"LINESTRING (-2.6023624 51.4557922, -2.6023705 51.4557968, -2.6025772 51.4559229, -2.6026816 51.4559952, -2.6028533 51.4561266)",,,,,,,0.2682795194511678
10751398349,1692444892,0,203025711,tertiary,2.0,20 mph,Woodland Road,False,,False,5.670452595804102,"LINESTRING (-2.6037452 51.4582491, -2.6037596 51.4581989)",,,,,,,0.22679345198158685
10751398349,1692444905,0,203025711,tertiary,2.0,20 mph,Woodland Road,False,,True,34.99201821155671,"LINESTRING (-2.6037452 51.4582491, -2.6037429 51.4582573, -2.6037389 51.4582841, -2.6037373 51.4583191, -2.6037376 51.4583465, -2.60374 51.4583906, -2.6037527 51.4584584, -2.6037815 51.4585615)",,,,,,,0.06759486037168172
10751398349,10751814723,0,"[4315922, 1306937828]",unclassified,,"['10 mph', '20 mph']",University Walk,True,,False,134.06943939068182,"LINESTRING (-2.6037452 51.4582491, -2.6036357 51.4582383, -2.6036311 51.4582374, -2.6036122 51.4582324, -2.6035918 51.4582232, -2.603577 51.4582119, -2.6035639 51.4581994, -2.6035492 51.4581819, -2.60346 51.4580377, -2.6034285 51.4579991, -2.6033785 51.4579385, -2.6033162 51.4578656, -2.6032028 51.4577467, -2.6029595 51.4574963, -2.6028776 51.4574188, -2.6027925 51.4573465, -2.6026989 51.457273)",,,,,,,0.12909775379014632
10751814723,10751814726,0,1156160835,service,,,,False,,False,12.035545958505011,"LINESTRING (-2.6026989 51.457273, -2.6027384 51.4572563, -2.6027445 51.4572554, -2.602752 51.4572552, -2.6028213 51.4572678, -2.6028597 51.4572748)",,driveway,,,,,0.1292482799685657
10751814726,10751814723,0,1156160835,service,,,,False,,True,12.035545958505011,"LINESTRING (-2.6028597 51.4572748, -2.6028213 51.4572678, -2.602752 51.4572552, -2.6027445 51.4572554, -2.6027384 51.4572563, -2.6026989 51.457273)",,driveway,,,,,0.0933194310666281
10751814837,10751814844,0,1156160856,service,,,,False,,True,39.001002148470015,"LINESTRING (-2.6032881 51.457745, -2.6034704 51.4579352, -2.6035268 51.4580033, -2.6035992 51.4579763)",,parking_aisle,,,,,0.9176754557828836
10751814840,10751814844,0,1156160857,service,,,,False,,False,27.536745277132585,"LINESTRING (-2.6036194 51.4577989, -2.6036782 51.4578601, -2.6036321 51.4578773, -2.6036934 51.4579412, -2.6035992 51.4579763)",,parking_aisle,,,,,0.8036781962381622
10751814844,10751814837,0,1156160856,service,,,,False,,False,39.001002148470015,"LINESTRING (-2.6035992 51.4579763, -2.6035268 51.4580033, -2.6034704 51.4579352, -2.6032881 51.457745)",,parking_aisle,,,,,0.31135882492176514
10751814844,10751814850,0,1156160857,service,,,,False,,False,18.8535652181469,"LINESTRING (-2.6035992 51.4579763, -2.6036253 51.4579936, -2.6036474 51.4580031, -2.6036726 51.4580112, -2.6037001 51.4580158, -2.6037233 51.4580181, -2.6037487 51.4580192, -2.6037765 51.4580205, -2.6038498 51.4580239)",,parking_aisle,,,,,0.7812996201119385
