node_id,lat,lon,tags
1628235215,52.0797153,-1.346591,{}
1628235183,52.079628,-1.3466931,{}
1628234928,52.0794993,-1.3469491,{}
1628234888,52.0790856,-1.3476491,{}
347777951,52.0793149,-1.3531707,{}
4635822084,52.0793007,-1.3532023,{}
2121570355,52.0792836,-1.3532749,{}
347777937,52.0792821,-1.3533457,{}
2121570370,52.0794474,-1.3537218,{}
346413893,52.079483,-1.3537886,{}
2121570379,52.079639,-1.3545532,{}
346413890,52.079851,-1.3552176,{}
2121570387,52.0798953,-1.3553298,{}
8533585037,52.0802266,-1.3560565,{'traffic_calming': 'bump'}
1490203106,52.0802413,-1.3560887,{}
2121570435,52.0803299,-1.3562046,{}
2121570430,52.0802567,-1.3562702,{}
346413889,52.0803697,-1.3562898,{'traffic_calming': 'bump'}
1490203108,52.0802707,-1.3563599,{'traffic_calming': 'bump'}
1628536852,52.0804394,-1.356544,{}
1490203107,52.0805464,-1.3569544,{'traffic_calming': 'bump'}
1490203098,52.0804479,-1.3569975,{'traffic_calming': 'bump'}
2121570450,52.0805599,-1.3570625,{}
2121570446,52.0804867,-1.3571086,{}
4927203472,52.0805992,-1.3571337,{}
1490203097,52.0805523,-1.3572192,{}
4927203473,52.0806182,-1.3572396,{}
8533585036,52.0805639,-1.3572775,{'traffic_calming': 'bump'}
4927203474,52.08068,-1.3575387,{}
346413887,52.0806417,-1.357668,{}
7116168768,52.080788,-1.3584094,{}
7116168767,52.0807458,-1.358421,{}
10313025782,52.0807902,-1.3584297,{}
10313025781,52.0808067,-1.3584577,{}
346413884,52.0807575,-1.3585108,{}
10313025780,52.0808265,-1.3586377,{}
10313025783,52.0808329,-1.3586773,{}
4927203467,52.0808176,-1.3586813,{}
10313025779,52.0808506,-1.3587872,{}
4927203466,52.0808234,-1.3589495,{}
2121570457,52.080772,-1.3589482,{}
370923116,52.0806473,-1.3595754,{}
2121267512,52.0806253,-1.3602277,{}
2121267511,52.0805917,-1.3602957,{}
347777792,52.0804344,-1.3605627,{}
2121267505,52.0803781,-1.360865,{}
1628234974,52.0799309,-1.3617308,{}
1628234842,52.0796223,-1.3625116,{}
2121267500,52.0797194,-1.3629823,{}
379795657,52.0793525,-1.3637897,{}
347778060,52.0795585,-1.3640023,{}
1490204735,52.0795202,-1.3640286,{}
11346216447,52.0794994,-1.3640534,{}
347778065,52.0794815,-1.3640839,{}
2121267489,52.0794587,-1.3641495,{}
27512472,52.0794497,-1.3642235,{}
347778067,52.0794554,-1.3642984,{}
1490204738,52.0794665,-1.3643427,{}
347778070,52.0794827,-1.3643825,{}
1490204737,52.0795036,-1.3644163,{}
347778062,52.0795319,-1.3644455,{}
347778073,52.0795635,-1.3644635,{}
2121267490,52.0795716,-1.3646162,{}
2121267493,52.079632,-1.3646943,{}
1628268353,52.0796299,-1.3648114,{}
12232199077,52.0797053,-1.3648209,{}
1628268321,52.079651,-1.3649601,{}
12232199074,52.0797307,-1.3650895,{}
1628268431,52.079684,-1.365287,{}
12232199075,52.0797534,-1.3654726,{}
2121603603,52.0796937,-1.3655144,{}
8564013353,52.079692,-1.3655759,{}
9945180753,52.0796924,-1.3656916,{}
12232199076,52.0797452,-1.3656959,{}
1628268293,52.0796864,-1.3657857,{}
2121603601,52.0796727,-1.3659927,{}
1628268350,52.0796409,-1.3662521,{}
6220853858,52.0797152,-1.3662983,{}
2121603599,52.0796034,-1.366452,{}
602680355,52.0791674,-1.3675425,{}
1628268297,52.07921,-1.3675743,{}
2121603547,52.0787656,-1.3677413,{}
602680350,52.0786365,-1.3677065,{}
2121603534,52.0785987,-1.367666,{}
2203590443,52.0775475,-1.3669632,{}
2203590446,52.0775684,-1.3668952,{}
2203590441,52.0775017,-1.3670038,{}
2203590437,52.077452,-1.3670103,{}
2121603492,52.0752239,-1.3649845,{}
1628235212,52.0752415,-1.3647753,{'note': 'There are no turn restriction signs here'}
2121603472,52.0751362,-1.3648684,{}
10823071086,52.075084,-1.3647282,{}
10823071084,52.0746469,-1.3647131,{}
10823071083,52.0744146,-1.3644901,{}
602467042,52.0742876,-1.3642527,{}
10823071082,52.0741986,-1.3642879,{}
462109759,52.0708917,-1.3652636,{}
679206981,52.0710354,-1.3664694,{}
2121603275,52.0710085,-1.3675523,{}
9956150436,52.0709657,-1.3685234,"{'highway': 'give_way', 'source': 'bing'}"
8714834665,52.0702904,-1.3684819,{}
2081086498,52.0637168,-1.3641248,{}
1628201714,52.0626718,-1.3644262,{}
5606251403,52.0625703,-1.3644703,{}
8714834652,52.0625324,-1.3644905,"{'direction': 'both', 'traffic_calming': 'bump'}"
725304137,52.0623559,-1.3645844,{}
5610595916,52.0623272,-1.3646391,{}
2081086361,52.0615048,-1.3649152,{}
5603513582,52.0612467,-1.3649516,{}
9956150264,52.0608884,-1.3649842,{}
2081086326,52.0608897,-1.3649085,{}
2081086323,52.0607857,-1.3648942,{}
5599666750,52.0600721,-1.3644665,{}
5610595920,52.0597508,-1.3642525,{}
5599666747,52.0597208,-1.364262,{}
5634113743,52.0594601,-1.3642888,{}
5597999472,52.0594515,-1.3642547,{}
28237657,52.0588879,-1.3625194,{}
5273142912,52.0590588,-1.3602843,{}
28235714,52.0574074,-1.3548412,{}
746900268,52.0570886,-1.3529719,{}
9120897862,52.056928,-1.3528624,"{'barrier': 'kerb', 'kerb': 'flush', 'tactile_paving': 'no', 'wheelchair': 'yes'}"
8532106463,52.056947,-1.3528238,"{'crossing': 'unmarked', 'crossing:island': 'no', 'crossing:markings': 'no', 'highway': 'crossing', 'tactile_paving': 'no'}"
5612292280,52.0569566,-1.3528043,"{'barrier': 'kerb', 'kerb': 'flush', 'tactile_paving': 'no', 'wheelchair': 'yes'}"
746900237,52.0571898,-1.3519106,{}
1838254953,52.0589589,-1.3493249,{}
9420266828,52.0592086,-1.3487678,{}
1838897277,52.0590985,-1.3487275,{}
9682499145,52.0591168,-1.3470124,{}
10241930,52.059203,-1.34361,{}
1980090285,52.0592722,-1.3434736,{}
8631690403,52.0602171,-1.3407162,{}
8631690402,52.0602246,-1.340651,{}
4035390531,52.0602464,-1.3405853,{}
8697729026,52.0604203,-1.3403878,{}
8696805924,52.0606294,-1.3386895,{}
8887894836,52.0611682,-1.3360884,{}
8887894823,52.0610363,-1.3360482,{}
8887894822,52.0611027,-1.33602,{}
8887894821,52.0611171,-1.3359409,{}
8887894819,52.0610524,-1.3358651,{}
8887894820,52.0611147,-1.3358544,{}
7953331120,52.0609614,-1.3356849,{'barrier': 'gate'}
1963852523,52.0609461,-1.3353619,{}
1963852821,52.0610319,-1.3353324,{}
8582709283,52.0619091,-1.3344975,{'highway': 'turning_circle'}
8866083574,52.0619722,-1.3344471,{}
8866083573,52.0620535,-1.3344477,{}
8582709282,52.0619934,-1.3336341,{}
8697761610,52.0622465,-1.3335798,{}
1961939086,52.0621751,-1.3336774,{}
8697761609,52.0621856,-1.3336962,"{'crossing': 'marked', 'crossing:island': 'yes', 'crossing:markings': 'yes', 'highway': 'crossing', 'tactile_paving': 'yes', 'traffic_calming': 'table'}"
429421928,52.0622006,-1.3337231,{}
1961939108,52.0622135,-1.3337733,{}
1962166485,52.0623503,-1.3340235,{}
1962166812,52.0623809,-1.3340543,{}
1962166382,52.0624023,-1.3342327,{}
1962166420,52.0623949,-1.3342997,{}
1962166175,52.0623949,-1.3343292,{}
1962166559,52.0623982,-1.3343575,{}
1962166665,52.062399,-1.3343896,{}
429421931,52.0621876,-1.3351355,{}
1962166547,52.0621506,-1.3353766,{}
1962166520,52.06226,-1.335485,{}
7252839787,52.0621053,-1.3355905,{}
1025742724,52.0620835,-1.3356536,{}
1985212522,52.0624205,-1.3358153,{}
1985212639,52.0623937,-1.3357939,{}
1985212501,52.0623716,-1.3357636,{}
1962166764,52.0623468,-1.3359987,{}
1962166105,52.0623605,-1.3360111,{}
538230523,52.0623792,-1.3360384,{}
7252839790,52.0623773,-1.336057,{}
4743630896,52.0624798,-1.3361625,{}
1985212773,52.062556,-1.3361956,{}
1962166505,52.0623399,-1.3368335,{}
429421942,52.0620971,-1.3378794,{}
1962166609,52.0620849,-1.3379859,{}
1962166470,52.0621278,-1.3391522,{}
1990337959,52.0621549,-1.339355,{}
1990337889,52.0621582,-1.3393906,{}
1990337862,52.0621599,-1.3394188,{}
1990337877,52.0621582,-1.3394523,{}
1990338024,52.0621542,-1.339486,{}
1990337957,52.062145,-1.3395261,{}
1990337838,52.0620251,-1.3396595,{}
1990337958,52.062131,-1.3396401,{}
1990337922,52.0622398,-1.3395314,{}
1990337929,52.0622688,-1.3395303,{}
1990338026,52.0623026,-1.3395343,{}
1990338091,52.0623435,-1.3395396,"{'crossing': 'marked', 'crossing:island': 'yes', 'crossing:markings': 'yes', 'highway': 'crossing', 'tactile_paving': 'yes'}"
1990338005,52.0623983,-1.3395379,{}
1990337887,52.0624234,-1.3395371,{}
1990338034,52.0625461,-1.339396,{}
1990338119,52.0627007,-1.3394161,{}
1990337865,52.0628565,-1.339427,{}
1990337824,52.0628512,-1.3395072,{}
1990337993,52.0631971,-1.3396025,{}
2506120085,52.0632504,-1.339705,{}
2506120100,52.0633889,-1.339693,{'highway': 'crossing'}
2506120089,52.0633827,-1.3397401,{}
2506120082,52.0634337,-1.3397614,{}
1990338111,52.063699,-1.3397598,{'highway': 'crossing'}
27501901,52.063557,-1.3391442,{}
2506120103,52.0635053,-1.3391118,{}
2506133964,52.0635506,-1.3390689,{}
2506133958,52.0635084,-1.3390688,{}
9382423000,52.063617,-1.336272,{}
1982106817,52.0636835,-1.33606,{}
1982106897,52.063737,-1.3360858,{}
27501884,52.0644305,-1.3359767,{}
1982107035,52.0645156,-1.3359134,{}
1025742650,52.0651878,-1.3351997,{}
1985776536,52.0651996,-1.3351633,{}
1025742712,52.0654379,-1.3346109,{}
1025742625,52.0654612,-1.3345728,{}
602362698,52.0657416,-1.333843,{'barrier': 'bollard'}
602362707,52.0659173,-1.3335519,{}
1985636375,52.0659398,-1.3334759,{}
1985636567,52.06631,-1.3328313,{}
370452943,52.0690609,-1.3325895,{}
1985636628,52.0691366,-1.3325425,{}
1985900412,52.0706034,-1.3326403,{}
1985900234,52.0706529,-1.3327436,{}
1985900156,52.0706289,-1.3326873,{}
602320352,52.0706239,-1.3325833,{}
1985636473,52.0707283,-1.3325032,{}
1985636761,52.0707765,-1.3324012,{}
602320358,52.0709416,-1.3318459,{}
602320276,52.0713706,-1.3317798,{}
1985636476,52.0714032,-1.3318259,{}
602320278,52.0714228,-1.331889,{}
1985636398,52.0715947,-1.3322846,{}
1985636469,52.071668,-1.3322331,{}
455915525,52.07184,-1.3317276,{}
6749361480,52.0731858,-1.3262358,{}
6749361483,52.0731464,-1.3262312,{'barrier': 'gate'}
12039416621,52.0731071,-1.3262265,{}
12039416596,52.0731147,-1.3260786,{}
6749361481,52.0732586,-1.3259507,{}
12039416595,52.0732336,-1.3251536,{}
12039416593,52.0733593,-1.3250137,{}
12039416590,52.0739039,-1.3250806,{}
2075439699,52.0721098,-1.329125,{}
2075439552,52.072122,-1.3292154,{}
370453129,52.0720479,-1.3300309,{}
1985636701,52.0718344,-1.3319203,{}
455915526,52.0719439,-1.333147,{}
7438409791,52.0721592,-1.3352379,{}
7438409790,52.072158,-1.3352919,{}
2072389130,52.0721215,-1.3353137,{}
3055725016,52.0721573,-1.3353219,{}
2072389126,52.0721854,-1.3353284,{}
2072389364,52.0722235,-1.3353264,{}
11170439976,52.0733502,-1.3371945,"{'highway': 'traffic_signals', 'traffic_signals': 'crossing', 'traffic_signals:direction': 'backward'}"
603017983,52.073436,-1.337309,{}
2007375301,52.0735281,-1.3373101,{}
603017984,52.0736057,-1.3373092,{}
2007374866,52.0736994,-1.3372953,{}
8904655922,52.0744572,-1.3371217,{}
10242500891,52.0759871,-1.3368047,{}
10242500892,52.0760234,-1.3368758,{}
2072389060,52.07687,-1.3366477,{}
1446284567,52.0769221,-1.3367389,{}
2072389322,52.0769994,-1.3366665,{}
2072389198,52.0771116,-1.3366722,{}
2072389051,52.0772021,-1.3366719,{}
2072389069,52.0772986,-1.3366732,{}
603017955,52.0773691,-1.3367798,{}
2072388993,52.07741,-1.3366843,{}
2072389521,52.0774931,-1.336688,{}
2072389174,52.0775979,-1.3366923,{}
2007374983,52.0777154,-1.336802,{}
603017940,52.0777508,-1.3367028,{}
2072389153,52.0777559,-1.3367513,{}
2072389508,52.077761,-1.3368032,{}
8726330544,52.078068,-1.3368177,{}
8726330543,52.0780735,-1.3366997,{}
5078335858,52.0797348,-1.3366266,{}
5078336335,52.0798307,-1.3367125,{}
8531511702,52.0798692,-1.3365992,{}
5078336332,52.0801741,-1.3366742,{}
603017924,52.0814893,-1.3364229,{}
2005671106,52.0815196,-1.3365342,{}
301508107,52.081766,-1.3365307,{}
2121267521,52.0816958,-1.3366111,{}
2005670765,52.0817695,-1.3366994,{}
2005671016,52.0818703,-1.337231,{}
2005671291,52.0819337,-1.3372435,{}
1628537066,52.0819085,-1.3374471,{}
5111411701,52.0819828,-1.3375452,{}
346413950,52.0819526,-1.3383977,{}
2005671365,52.0819642,-1.3391659,{}
370923143,52.0813587,-1.3432994,{}
2121570451,52.080565,-1.3459836,{}
8637842954,52.0799363,-1.34644,{}
1628235179,52.0798389,-1.3465105,{}
2121570381,52.079681,-1.3466311,{}
1356277044,52.0797167,-1.3467635,{}
11346216439,52.07969,-1.3467992,{}
1628235160,52.0788664,-1.3481614,{}
1628234908,52.0787905,-1.3483653,{}
1628234963,52.0786949,-1.3485329,{}
1628234910,52.0785713,-1.3488266,{}
1628235059,52.0784889,-1.3490948,{}
347777957,52.0792902,-1.3532374,{}
2121570384,52.0797417,-1.3549039,{}
4927203475,52.0807204,-1.3577895,{}
2121570455,52.0806988,-1.3580612,{}
602680335,52.0806729,-1.3585861,{}
9138895788,52.080679,-1.358691,{}
4672072572,52.0806869,-1.3588261,{}
11346216445,52.0805688,-1.3603919,{}
2121267510,52.0805349,-1.3603885,{}
347777771,52.0805035,-1.3604011,{}
347777784,52.080476,-1.3604273,{}
11346216440,52.0804542,-1.3604652,{}
11346216441,52.08044,-1.3605117,{}
370923114,52.0802443,-1.3607776,{}
1628234894,52.0800988,-1.3610446,{}
370923113,52.080015,-1.3613513,{}
346413875,52.0799733,-1.361927,{}
1628235224,52.0795422,-1.3621746,{}
1628234999,52.0794911,-1.3624482,{}
1628235098,52.0795574,-1.3628713,{}
346413870,52.0796712,-1.3632973,{}
1628234914,52.0795265,-1.3633596,{}
8866152489,52.0792546,-1.364471,{}
1628234965,52.0795521,-1.3650258,{}
8866152485,52.0794854,-1.3652207,{}
1628234980,52.0795801,-1.3652136,{}
6538690402,52.0794791,-1.3659671,{}
1628235132,52.0795323,-1.3661696,{}
6538690400,52.0794269,-1.366298,{}
6220853857,52.0796756,-1.3664968,{}
12232199078,52.0796624,-1.366568,{}
12232199079,52.0796101,-1.3666546,{}
2121603597,52.0795526,-1.3666429,{}
1628268396,52.0794697,-1.3669125,{}
2121603580,52.0792731,-1.3674659,{}
1628268388,52.0793288,-1.3676771,{}
2121603582,52.0792758,-1.3676549,{}
1495615293,52.079185,-1.3677806,{}
27412064,52.0791453,-1.3677444,{}
1495615283,52.0791007,-1.3677302,{}
27412065,52.0790661,-1.367735,{}
1495615282,52.0790333,-1.3677531,{}
2121603577,52.0790041,-1.3677834,{}
27412066,52.0789744,-1.3678377,{}
2121603562,52.0789403,-1.3677804,{}
27412057,52.0787456,-1.3678688,{}
2121603532,52.078572,-1.3676035,{}
2121603504,52.0753289,-1.3658181,{'note': 'There are no turn restriction signs here'}
2121603500,52.0752769,-1.3657942,{}
27412039,52.0750591,-1.3649184,{}
27412049,52.0749967,-1.3648798,{}
2121603467,52.074917,-1.3648698,{}
27412048,52.0748426,-1.3648804,{}
2121603463,52.0747854,-1.3649173,{}
2121603460,52.074756,-1.3648763,{}
2106051391,52.0740249,-1.3642787,{}
8418317689,52.0713896,-1.3633858,{}
8418317688,52.0713937,-1.3632609,{}
9103931444,52.0710637,-1.3632721,{}
2121603283,52.0710494,-1.3632572,{}
2121603303,52.0712316,-1.3636375,{}
679206965,52.0711506,-1.3636773,{}
2121603302,52.0712041,-1.3637009,{}
2121603286,52.0710826,-1.3639824,{}
2121603281,52.0710352,-1.3642966,{}
679206954,52.0710248,-1.3645237,{}
2121603273,52.0710042,-1.3680656,{}
11137168357,52.0710067,-1.3682925,{}
457667181,52.0705664,-1.3685384,{}
8714834671,52.0685388,-1.3682461,{}
725304201,52.0672564,-1.3661478,{}
5599678460,52.0670143,-1.3653235,{}
457667136,52.0638763,-1.3641734,{}
725304139,52.063765,-1.3641343,{}
2081086495,52.0634087,-1.3641153,{}
457667127,52.0632764,-1.3641537,{}
8714834655,52.0631959,-1.3641884,"{'direction': 'both', 'traffic_calming': 'bump'}"
5606251406,52.0624375,-1.3643374,{}
5610595907,52.0623555,-1.3643025,{}
725304136,52.0622792,-1.3641999,{}
5927279999,52.0622171,-1.3641222,{}
2081086406,52.0622482,-1.3641366,{}
5927280008,52.062254,-1.3642341,{}
2081086410,52.0623009,-1.3642792,{}
5927279985,52.062281,-1.3643561,{}
5927279995,52.0622843,-1.364443,{}
5927280005,52.0622539,-1.3645047,{}
5610595903,52.0622544,-1.3646278,{}
2081086391,52.0621166,-1.3646871,{'traffic_calming': 'bump'}
5610595910,52.0599902,-1.3642715,{}
5599666749,52.0599806,-1.3642486,{}
5597999440,52.0599518,-1.3642307,{}
5610595918,52.0592973,-1.3639084,{}
28235769,52.0581306,-1.3595432,{}
28237611,52.0567937,-1.3587519,{}
2081086240,52.0566417,-1.3585984,{}
28235726,52.0565455,-1.3561226,{}
8696622584,52.0578418,-1.3540158,{}
1838897274,52.0579193,-1.3509317,{}
6661078857,52.0584303,-1.3502913,{}
10241919,52.0585148,-1.350172,{}
25289514,52.0588577,-1.3456841,{'created_by': 'JOSM'}
6557772787,52.0597958,-1.3421754,{}
1361315319,52.0600764,-1.3403936,{}
4500921238,52.0602109,-1.3404335,{}
1361315962,52.0600653,-1.3403556,{}
25289393,52.0602299,-1.3404033,{}
566820095,52.0606749,-1.3378541,{}
25289480,52.0607562,-1.3375888,{}
410020,52.0609403,-1.3370985,{}
1963852653,52.0609572,-1.3369862,{}
566820099,52.0609571,-1.3368809,{}
1982029862,52.0609155,-1.3368578,{}
1982029945,52.0608744,-1.33683,{}
25289481,52.0609585,-1.3367433,{}
8696867699,52.060962,-1.3365067,{}
25289483,52.060967,-1.336176,{}
25289487,52.0606837,-1.334848,{}
8814004961,52.0618634,-1.3343783,{}
1961939150,52.0618329,-1.3336817,{}
1961939085,52.0620907,-1.3336763,{}
1961939027,52.0621183,-1.333663,{}
429421929,52.0622183,-1.3338425,{}
1962166678,52.0623966,-1.3340784,{}
1962166097,52.0624047,-1.3341094,{}
1962166548,52.062409,-1.3341455,{}
1962166489,52.0624089,-1.3341804,{}
1025742610,52.06223,-1.3345146,"{'crossing:island': 'yes', 'direction': 'both', 'surface': 'concrete', 'tactile_paving': 'yes', 'traffic_calming': 'table'}"
429421930,52.0622293,-1.3346033,{}
1962166569,52.0622218,-1.3346987,{}
4743630905,52.0620871,-1.335581,{}
1962166043,52.0620612,-1.3357372,{}
1962166434,52.0620671,-1.3358216,{}
732287975,52.0621482,-1.3359291,{}
4743630899,52.0622267,-1.3359784,{}
1962166303,52.0623268,-1.3359784,{}
1025742716,52.062115,-1.3377769,{}
1990338059,52.0621302,-1.3395703,{}
1990337955,52.0621047,-1.3395866,{}
1990338083,52.0620708,-1.3396146,{}
10048848735,52.0618192,-1.3397652,{}
1990337990,52.0621021,-1.3396454,{}
1990337945,52.0623004,-1.3395718,{}
10241945,52.0625327,-1.339547,{}
2506120079,52.0635394,-1.3398857,{'highway': 'traffic_signals'}
10241949,52.0635822,-1.3397494,{'highway': 'traffic_signals'}
2506120091,52.063504,-1.3394278,{'highway': 'crossing'}
2506120080,52.0635375,-1.3394275,{}
2506120078,52.0635659,-1.3393213,{'highway': 'crossing'}
2506120083,52.0635385,-1.3393186,{}
732287971,52.0634778,-1.3379351,{}
2507387390,52.0633612,-1.3379333,{}
2507387393,52.0633545,-1.3378521,{}
2507387395,52.0634738,-1.3378315,{}
8862875835,52.063472,-1.3378002,{}
1838668723,52.0634642,-1.337666,{}
27501894,52.0634455,-1.3372882,{}
2507387391,52.063432,-1.3370257,{}
1985212477,52.0633451,-1.3365209,{}
1985212524,52.0634097,-1.3365138,"{'button_operated': 'yes', 'crossing': 'traffic_signals', 'crossing_ref': 'pelican', 'highway': 'traffic_signals', 'tactile_paving': 'yes', 'traffic_signals': 'signal', 'traffic_signals:direction': 'both', 'traffic_signals:sound': 'yes', 'traffic_signals:vibration': 'yes'}"
1983635429,52.0634018,-1.3363309,{}
1983635733,52.0634065,-1.3362833,{}
1985212777,52.0633274,-1.3362202,{}
1983635598,52.0634179,-1.3362364,{}
1983635526,52.0634302,-1.3361962,{}
1985212545,52.0633192,-1.3361452,{}
1985212507,52.0633103,-1.3360934,{}
1983635699,52.0634461,-1.3361559,{}
9382423001,52.0638284,-1.3362682,{'barrier': 'gate'}
9382487030,52.0641288,-1.3363053,{}
1982106832,52.0642357,-1.3360822,{}
9870538827,52.0642937,-1.336055,{}
1982106873,52.0643371,-1.3360346,{}
414912554,52.0645907,-1.3358428,{}
27501883,52.0647425,-1.335666,{}
1025742699,52.0648007,-1.3355672,{}
359461469,52.0647688,-1.3354351,{}
11962404362,52.0648486,-1.3352908,{}
2803986783,52.0648331,-1.3352726,{}
27501882,52.0649482,-1.3352769,{}
11962404363,52.064872,-1.3352538,{}
1982106788,52.065044,-1.3349913,{}
10242574164,52.0649587,-1.3349244,{}
27501881,52.0650862,-1.3348184,{}
10242574163,52.0650156,-1.3347407,{}
1982107124,52.0656359,-1.334462,{}
1982107121,52.0656458,-1.334462,{}
1982106813,52.0656548,-1.334458,{}
1982106991,52.0656623,-1.33445,{}
1982107119,52.065668,-1.3344339,{}
1982107158,52.0656789,-1.3342577,{}
1982106787,52.0655213,-1.3342405,{}
1982106816,52.0655257,-1.3341485,{}
1982106790,52.0656814,-1.3341336,{}
1982106982,52.0655244,-1.3340533,{}
1982107184,52.0656778,-1.3339955,{}
1982106970,52.0655188,-1.3339713,{}
370452923,52.0664057,-1.3328139,{}
370452924,52.066612,-1.3327218,{}
370452929,52.0672087,-1.3327559,{}
370452930,52.0672523,-1.3327681,{}
370452933,52.0674498,-1.3329523,{}
1985636580,52.0675036,-1.3329921,{}
1985636495,52.0675518,-1.3330215,{}
370452934,52.0676001,-1.3330439,{}
1985636456,52.0676463,-1.3330603,{}
370452935,52.0676923,-1.3330703,{}
1985636549,52.0677461,-1.3330769,{}
1985636486,52.0677982,-1.3330788,{}
1985636444,52.067859,-1.3330751,{}
1985636382,52.0679128,-1.3330669,{}
1985636493,52.0679672,-1.3330623,{}
1985636541,52.0684219,-1.3331273,{}
370452938,52.0684656,-1.3331086,{}
370452939,52.0685773,-1.3330422,{}
602362723,52.0689529,-1.332684,{}
370452942,52.0690002,-1.3326398,{}
370452944,52.0692367,-1.3324964,{}
1985900825,52.0692927,-1.3324733,{}
1985636723,52.0693331,-1.3324567,{}
1985636462,52.0694229,-1.3324147,{}
370452945,52.0694933,-1.332375,{}
1985636412,52.0697463,-1.3322077,{}
370452947,52.0697986,-1.3321926,{}
1985636773,52.0698368,-1.3321875,{}
370452948,52.0698738,-1.3321882,{}
370452949,52.0699348,-1.3321987,{}
370452950,52.069992,-1.3322227,{}
370452951,52.0700655,-1.332263,{}
370452952,52.0701295,-1.3323097,{}
1985636544,52.0704804,-1.3325852,{}
1985636529,52.0705266,-1.332597,{}
1985900073,52.0705589,-1.3325973,{}
602320351,52.0705707,-1.3325974,{}
1985636815,52.0706659,-1.3325667,{}
602320353,52.0706998,-1.3325404,{}
1985636540,52.0708133,-1.332094,{}
1985636474,52.0716894,-1.3321393,{}
1985636705,52.0717035,-1.3321178,{}
1985636406,52.071715,-1.3321071,{}
2461126555,52.0718787,-1.3314764,{}
2075439844,52.0718055,-1.3275214,{}
2075439639,52.0718351,-1.3272925,{}
2075439693,52.0720887,-1.3271717,{}
2075439570,52.0721328,-1.3271489,{}
2075439633,52.0721697,-1.3271259,{}
456713376,52.0722025,-1.3271004,{}
370453557,52.0723669,-1.3269339,{'barrier': 'bollard'}
2075439858,52.0724493,-1.3268575,{}
6616228923,52.0725952,-1.3269617,{}
370453558,52.0725773,-1.3267632,{}
2075439746,52.0726383,-1.3267252,{}
2075439605,52.0730737,-1.3266551,{}
2075439714,52.0730673,-1.3265847,{}
370453702,52.0735362,-1.325005,{}
422738597,52.0738492,-1.3250191,{}
8439013949,52.0736105,-1.3247849,{}
370453596,52.0732542,-1.3249028,{}
2075439855,52.0730611,-1.3262866,{}
2075439567,52.0730582,-1.3263759,{}
2075439817,52.0718675,-1.3272579,{}
455915516,52.0719878,-1.3305049,{}
2461126553,52.0718461,-1.3316881,{}
8240396547,52.0719813,-1.3334811,{}
602320298,52.072022,-1.3338448,{}
2072389043,52.0718488,-1.3347917,{}
1025742721,52.0722643,-1.3359951,{}
2072389389,52.0724477,-1.3364312,{}
2072389059,52.0723843,-1.3364622,{}
2007375303,52.0732852,-1.3370983,{}
603017962,52.0733452,-1.3370727,{}
2072389330,52.0733933,-1.3370577,{}
2072389266,52.073471,-1.3370326,{}
8904625710,52.073436,-1.3370439,{}
2007375376,52.0734109,-1.3371593,{}
8904655924,52.0751699,-1.336985,{}
2007375060,52.075294,-1.3369632,{}
8904655925,52.0756715,-1.336922,{}
603017988,52.0758199,-1.3369058,{}
2007375231,52.0758378,-1.3369046,{}
2007374962,52.0758545,-1.3369107,{}
2007374883,52.0758714,-1.3369308,{}
2007374932,52.0758863,-1.3369612,{}
8904655926,52.0759004,-1.3369919,{}
603017989,52.075908,-1.3370085,{}
2007375017,52.0759193,-1.3370388,{}
2007374960,52.0759337,-1.3370681,{}
2007375153,52.0759502,-1.3370881,{}
603017993,52.0762599,-1.3368649,{}
603017994,52.076284,-1.3368384,{}
2007375156,52.0763098,-1.3368184,{}
8531511713,52.0781525,-1.3369284,{}
517958044,52.0792171,-1.3368473,{}
1628234987,52.0807832,-1.3366113,{}
1628234954,52.0813892,-1.3366,{}
2005670858,52.0816375,-1.3364788,{}
603017919,52.0818861,-1.3381623,{}
1356277045,52.081901,-1.3389911,{}
5111411706,52.0818607,-1.3403106,{}
1628235147,52.0818324,-1.340814,{}
8904652331,52.0818251,-1.3409079,{}
1628234847,52.0814922,-1.342341,{}
587664011,52.0812536,-1.3436115,{}
2121570467,52.0812225,-1.3437283,{}
347778140,52.0812742,-1.3439092,{}
2121570453,52.0806872,-1.3457499,{}
376044619,52.080551,-1.3457969,{}
8637842953,52.0798862,-1.3463547,{}
1628234934,52.0793477,-1.3472656,{}
9945180745,52.0793016,-1.3473514,{}
1628235023,52.0791993,-1.3474614,{}
1628235016,52.0789554,-1.3479079,{}
1628234886,52.0784905,-1.3507202,{}
1628235104,52.0786455,-1.3514766,{}
1628235067,52.0787081,-1.3517502,{}
9013973418,52.0786244,-1.3520227,{}
1628235225,52.0787707,-1.352111,{}
4635822083,52.0791555,-1.3534373,{}
2121570351,52.0790966,-1.3534896,{}
2121570353,52.079245,-1.3534663,{}
2121570357,52.079281,-1.3536245,{}
1628234964,52.0794087,-1.3539724,{}
1628235223,52.0794532,-1.3541749,{}
8567318958,52.0793752,-1.3542304,{}
8567318957,52.0794502,-1.3546823,{}
1628235037,52.0795768,-1.3547288,{}
2019288367,52.0794806,-1.3548812,{}
1628235119,52.0796708,-1.3550346,{}
7116168759,52.079567,-1.3551932,{}
7116168756,52.0796145,-1.3553617,{}
1628235115,52.0797944,-1.3553363,{}
1628235126,52.0798373,-1.3554986,{}
